ORDERDATE,PRICE,SALES,CITY,COUNTRY,PRODUCTLINE,CUSTOMERNAME,DEALSIZE,OCCUPATION,ANNUAL_INCOME,MONTH
2020-01-13,94.68,557.38,Chicago,Mexico,Jewelry,Customer_4758,Large,Manager,177710.01,1
2020-01-14,303.37,3615.35,San Diego,Mexico,Food & Beverage,Customer_4759,Large,Lawyer,176850.33,1
2020-01-15,145.99,94.68,Houston,Mexico,Electronics,Customer_4760,Large,Accountant,71424.14,1
2020-01-16,472.69,2304.34,Philadelphia,Canada,Clothing,Customer_4761,Medium,Lawyer,117025.85,1
2020-01-17,164.38,1349.77,New York,Canada,Electronics,Customer_4762,Large,Manager,112536.0,1
2020-01-18,468.22,2382.91,Los Angeles,UK,Jewelry,Customer_4763,Medium,Lawyer,186844.22,1
2020-01-19,228.79,304.48,San Antonio,Canada,Books,Customer_4764,Small,Artist,30359.39,1
2020-01-20,741.34,680.37,Philadelphia,Canada,Beauty,Customer_4765,Small,Salesperson,48104.82,1
2020-01-21,37.29,133.31,San Jose,Germany,Electronics,Customer_4766,Small,Lawyer,159570.35,1
2020-01-22,559.2,7829.32,Phoenix,Canada,Books,Customer_4767,Large,Entrepreneur,154872.54,1
2020-01-23,177.79,548.93,San Antonio,USA,Clothing,Customer_4768,Medium,Teacher,63545.75,1
2020-01-24,10.98,11.0,Los Angeles,Germany,Sports,Customer_4769,Large,Student,28847.64,1
2020-01-25,870.51,3070.14,San Jose,UK,Food & Beverage,Customer_4770,Small,Artist,64885.36,1
2020-01-26,674.81,3215.59,Houston,USA,Toys,Customer_4771,Medium,Engineer,119978.4,1
2020-01-27,107.95,355.97,Phoenix,UK,Jewelry,Customer_4772,Large,Manager,145753.79,1
2020-01-28,667.43,5628.34,San Diego,Mexico,Sports,Customer_4773,Large,Accountant,84156.35,1
2020-01-29,615.53,1037.04,Philadelphia,Mexico,Books,Customer_4774,Small,Artist,31193.83,1
2020-01-30,478.62,4803.76,Philadelphia,Mexico,Food & Beverage,Customer_4775,Large,Salesperson,92629.73,1
2020-01-31,425.07,3209.64,Phoenix,Canada,Beauty,Customer_4776,Large,Accountant,67397.52,1
2020-02-01,888.2,6283.07,San Jose,Canada,Clothing,Customer_4777,Small,Entrepreneur,91088.99,2
2020-02-02,252.7,2123.13,Phoenix,Germany,Toys,Customer_4778,Medium,Manager,167501.97,2
2020-02-03,404.33,2743.83,New York,USA,Sports,Customer_4779,Large,Accountant,62293.09,2
2020-02-04,335.82,1886.58,Houston,USA,Beauty,Customer_4780,Small,Lawyer,143222.32,2
2020-02-05,773.49,741.76,Dallas,Mexico,Automotive,Customer_4781,Large,Artist,21697.1,2
2020-02-06,917.3,4594.43,Los Angeles,Mexico,Beauty,Customer_4782,Medium,Teacher,45482.72,2
2020-02-07,851.28,3549.7,Philadelphia,Canada,Food & Beverage,Customer_4783,Medium,Manager,92516.47,2
2020-02-08,799.73,1977.59,Los Angeles,UK,Sports,Customer_4784,Small,Doctor,110882.03,2
2020-02-09,986.92,3963.55,Dallas,USA,Home & Garden,Customer_4785,Small,Entrepreneur,345495.63,2
2020-02-10,700.17,820.41,Phoenix,USA,Automotive,Customer_4786,Large,Student,27555.12,2
2020-02-11,753.54,3503.3,Dallas,UK,Clothing,Customer_4787,Small,Manager,118531.0,2
2020-02-12,982.97,7715.49,San Jose,USA,Electronics,Customer_4788,Small,Salesperson,91220.35,2
2020-02-13,16.92,56.32,Phoenix,USA,Books,Customer_4789,Small,Artist,32800.79,2
2020-02-14,637.71,5676.13,Dallas,Canada,Food & Beverage,Customer_4790,Large,Lawyer,135316.37,2
2020-02-15,741.58,1302.76,Los Angeles,USA,Electronics,Customer_4791,Small,Student,17261.05,2
2020-02-16,918.65,2609.68,San Antonio,Mexico,Sports,Customer_4792,Medium,Student,24308.39,2
2020-02-17,885.01,1814.4,San Diego,Mexico,Sports,Customer_4793,Small,Entrepreneur,238941.32,2
2020-02-18,843.54,5557.9,Chicago,Germany,Books,Customer_4794,Large,Accountant,92929.83,2
2020-02-19,946.33,6683.46,New York,Canada,Electronics,Customer_4795,Large,Salesperson,83317.24,2
2020-02-20,542.01,4797.03,Los Angeles,Canada,Sports,Customer_4796,Medium,Accountant,88199.21,2
2020-02-21,16.85,11.73,San Jose,Mexico,Automotive,Customer_4797,Medium,Lawyer,186697.16,2
2020-02-22,20.94,117.76,Phoenix,Canada,Beauty,Customer_4798,Large,Student,29028.75,2
2020-02-23,549.19,3985.37,Dallas,Canada,Toys,Customer_4799,Large,Salesperson,50934.5,2
2020-02-24,440.92,3524.56,Phoenix,Germany,Electronics,Customer_4800,Large,Salesperson,55141.48,2
2020-02-25,456.73,5373.29,New York,UK,Sports,Customer_4801,Large,Engineer,124593.3,2
2020-02-26,406.4,2752.72,New York,USA,Clothing,Customer_4802,Medium,Artist,56678.33,2
2020-02-27,918.55,4179.4,Los Angeles,Germany,Electronics,Customer_4803,Large,Student,17677.99,2
2020-02-28,365.58,475.83,New York,UK,Books,Customer_4804,Medium,Student,20642.21,2
2020-02-29,857.66,2547.7,San Diego,USA,Jewelry,Customer_4805,Large,Salesperson,62748.66,2
2020-03-01,903.84,2706.08,Los Angeles,Mexico,Sports,Customer_4806,Medium,Accountant,79357.29,3
2020-03-02,504.51,2172.28,San Diego,UK,Beauty,Customer_4807,Large,Student,17674.12,3
2020-03-03,452.47,1695.85,Phoenix,USA,Food & Beverage,Customer_4808,Small,Salesperson,94710.11,3
2020-03-04,763.41,4083.18,New York,Germany,Toys,Customer_4809,Large,Student,26434.78,3
2020-03-05,710.89,3017.49,Houston,USA,Beauty,Customer_4810,Medium,Salesperson,63694.91,3
2020-03-06,335.25,4044.88,Los Angeles,Canada,Toys,Customer_4811,Large,Engineer,121205.49,3
2020-03-07,111.52,1393.67,Philadelphia,USA,Home & Garden,Customer_4812,Large,Artist,73836.96,3
2020-03-08,272.2,1026.78,Phoenix,Mexico,Food & Beverage,Customer_4813,Small,Salesperson,39532.19,3
2020-03-09,139.72,727.47,Dallas,Germany,Clothing,Customer_4814,Large,Student,18755.6,3
2020-03-10,301.78,2364.03,Chicago,UK,Clothing,Customer_4815,Small,Lawyer,172259.21,3
2020-03-11,269.2,1202.33,Phoenix,USA,Toys,Customer_4816,Large,Artist,67940.62,3
2020-03-12,641.33,4046.32,San Jose,Germany,Sports,Customer_4817,Small,Engineer,63262.94,3
2020-03-13,954.95,5414.49,San Antonio,Mexico,Toys,Customer_4818,Small,Salesperson,98881.27,3
2020-03-14,688.89,3312.6,Dallas,UK,Clothing,Customer_4819,Small,Lawyer,157334.12,3
2020-03-15,927.38,5509.71,Chicago,USA,Clothing,Customer_4820,Large,Salesperson,55146.18,3
2020-03-16,786.29,4334.67,Houston,Mexico,Electronics,Customer_4821,Small,Accountant,70490.71,3
2020-03-17,730.6,3227.87,New York,Canada,Clothing,Customer_4822,Large,Student,17615.35,3
2020-03-18,419.92,4809.05,Los Angeles,Germany,Jewelry,Customer_4823,Medium,Manager,172904.61,3
2020-03-19,331.55,2808.1,Chicago,Germany,Food & Beverage,Customer_4824,Large,Entrepreneur,479936.37,3
2020-03-20,847.81,8958.15,San Jose,USA,Clothing,Customer_4825,Large,Teacher,56545.79,3
2020-03-21,906.34,3307.33,San Antonio,Mexico,Books,Customer_4826,Medium,Accountant,116669.45,3
2020-03-22,457.36,3015.01,San Antonio,UK,Toys,Customer_4827,Small,Lawyer,220045.59,3
2020-03-23,18.97,12.0,New York,UK,Toys,Customer_4828,Large,Accountant,83673.58,3
2020-03-24,794.61,7469.57,Dallas,UK,Jewelry,Customer_4829,Large,Doctor,234805.24,3
2020-03-25,292.22,1901.94,Chicago,UK,Beauty,Customer_4830,Large,Salesperson,60448.89,3
2020-03-26,19.79,116.79,Chicago,USA,Clothing,Customer_4831,Small,Salesperson,69110.64,3
2020-03-27,806.94,1729.18,Los Angeles,USA,Food & Beverage,Customer_4832,Small,Teacher,42321.85,3
2020-03-28,522.24,2033.39,Chicago,Germany,Electronics,Customer_4833,Medium,Teacher,67850.54,3
2020-03-29,688.36,5548.4,Philadelphia,Mexico,Toys,Customer_4834,Large,Doctor,110564.93,3
2020-03-30,915.54,4777.83,San Jose,Canada,Beauty,Customer_4835,Medium,Student,27256.27,3
2020-03-31,545.76,4752.5,Houston,USA,Automotive,Customer_4836,Small,Entrepreneur,421226.12,3
2020-04-01,508.16,2464.04,Los Angeles,UK,Toys,Customer_4837,Small,Manager,100820.05,4
2020-04-02,297.76,3161.9,San Diego,Canada,Toys,Customer_4838,Medium,Manager,112076.16,4
2020-04-03,312.14,2186.56,New York,Germany,Toys,Customer_4839,Small,Engineer,103317.93,4
2020-04-04,798.58,2547.82,San Jose,UK,Automotive,Customer_4840,Large,Engineer,113699.66,4
2020-04-05,454.54,703.31,San Diego,Mexico,Clothing,Customer_4841,Small,Student,19310.3,4
2020-04-06,171.89,1477.38,Los Angeles,Canada,Beauty,Customer_4842,Small,Engineer,113323.78,4
2020-04-07,103.58,676.14,Dallas,Germany,Jewelry,Customer_4843,Medium,Engineer,86800.84,4
2020-04-08,478.19,3936.28,Houston,USA,Automotive,Customer_4844,Small,Doctor,111098.14,4
2020-04-09,470.31,999.18,Houston,Mexico,Clothing,Customer_4845,Small,Doctor,100505.51,4
2020-04-10,656.92,2868.57,San Antonio,UK,Automotive,Customer_4846,Medium,Engineer,69103.6,4
2020-04-11,476.36,4821.15,Chicago,Canada,Electronics,Customer_4847,Large,Accountant,105457.55,4
2020-04-12,152.04,713.82,San Jose,Germany,Toys,Customer_4848,Medium,Artist,77685.88,4
2020-04-13,512.72,2797.3,Chicago,Canada,Toys,Customer_4849,Large,Artist,45617.97,4
2020-04-14,907.72,4064.42,Houston,Mexico,Beauty,Customer_4850,Large,Student,22690.26,4
2020-04-15,167.85,1030.21,San Jose,USA,Beauty,Customer_4851,Medium,Manager,89090.26,4
2020-04-16,692.86,4349.22,Chicago,USA,Sports,Customer_4852,Medium,Teacher,62041.25,4
2020-04-17,597.92,1077.49,San Jose,Mexico,Electronics,Customer_4853,Medium,Student,17169.82,4
2020-04-18,751.1,2592.45,San Diego,UK,Electronics,Customer_4854,Small,Engineer,115009.29,4
2020-04-19,159.09,633.02,Dallas,Canada,Food & Beverage,Customer_4855,Large,Doctor,286651.73,4
2020-04-20,942.19,7265.24,Phoenix,UK,Home & Garden,Customer_4856,Large,Salesperson,43698.9,4
2020-04-21,624.76,4924.28,Chicago,Germany,Beauty,Customer_4857,Large,Accountant,103519.46,4
2020-04-22,848.6,2047.12,San Antonio,UK,Books,Customer_4858,Medium,Lawyer,83995.41,4
2020-04-23,254.14,1044.74,Chicago,Mexico,Toys,Customer_4859,Large,Doctor,175099.45,4
2020-04-24,742.02,1702.31,Philadelphia,USA,Beauty,Customer_4860,Large,Artist,26644.91,4
2020-04-25,783.22,9029.94,Houston,Mexico,Home & Garden,Customer_4861,Large,Doctor,170495.09,4
2020-04-26,403.46,1937.01,San Antonio,Mexico,Sports,Customer_4862,Large,Accountant,62147.58,4
2020-04-27,390.11,2022.16,Philadelphia,Canada,Sports,Customer_4863,Medium,Teacher,54932.2,4
2020-04-28,661.22,3771.18,San Antonio,Mexico,Sports,Customer_4864,Small,Engineer,97577.05,4
2020-04-29,102.47,475.77,Houston,Germany,Clothing,Customer_4865,Small,Salesperson,51041.38,4
2020-04-30,738.27,4873.21,Philadelphia,Canada,Clothing,Customer_4866,Medium,Artist,59397.32,4
2020-05-01,52.46,133.8,San Jose,Canada,Electronics,Customer_4867,Small,Artist,75131.12,5
2020-05-02,198.68,2781.46,San Antonio,UK,Electronics,Customer_4868,Large,Entrepreneur,230267.92,5
2020-05-03,667.5,1313.94,San Jose,Mexico,Home & Garden,Customer_4869,Small,Manager,95004.61,5
2020-05-04,107.34,381.78,San Diego,UK,Books,Customer_4870,Small,Teacher,50828.91,5
2020-05-05,972.12,2874.59,San Jose,UK,Home & Garden,Customer_4871,Large,Artist,71240.05,5
2020-05-06,869.71,10748.11,Dallas,Canada,Toys,Customer_4872,Large,Manager,144313.16,5
2020-05-07,630.04,3756.21,Chicago,UK,Electronics,Customer_4873,Large,Artist,47300.66,5
2020-05-08,820.87,1707.95,Phoenix,UK,Automotive,Customer_4874,Medium,Engineer,73467.3,5
2020-05-09,888.7,4836.17,San Jose,Canada,Automotive,Customer_4875,Small,Manager,128464.55,5
2020-05-10,266.88,1630.74,Chicago,Canada,Food & Beverage,Customer_4876,Medium,Accountant,69494.44,5
2020-05-11,850.92,5113.48,Phoenix,USA,Home & Garden,Customer_4877,Medium,Entrepreneur,474423.41,5
2020-05-12,202.85,742.68,Los Angeles,Mexico,Automotive,Customer_4878,Large,Engineer,139566.31,5
2020-05-13,419.21,1307.81,Chicago,USA,Beauty,Customer_4879,Small,Accountant,55873.18,5
2020-05-14,562.68,4363.26,San Antonio,Canada,Sports,Customer_4880,Medium,Salesperson,66165.74,5
2020-05-15,716.75,826.88,San Diego,Germany,Toys,Customer_4881,Large,Teacher,49002.33,5
2020-05-16,39.84,86.46,Phoenix,UK,Jewelry,Customer_4882,Medium,Teacher,56431.08,5
2020-05-17,297.6,2751.91,Chicago,UK,Automotive,Customer_4883,Small,Lawyer,229064.16,5
2020-05-18,612.43,3898.49,Houston,Canada,Sports,Customer_4884,Large,Lawyer,169677.47,5
2020-05-19,363.79,629.85,Chicago,UK,Home & Garden,Customer_4885,Medium,Manager,113447.99,5
2020-05-20,777.27,3273.88,Chicago,USA,Automotive,Customer_4886,Small,Teacher,48315.53,5
2020-05-21,655.14,6233.68,Dallas,UK,Books,Customer_4887,Small,Manager,174042.23,5
2020-05-22,242.06,1880.97,Houston,Germany,Toys,Customer_4888,Medium,Lawyer,186168.06,5
2020-05-23,154.47,901.3,Philadelphia,Mexico,Beauty,Customer_4889,Small,Salesperson,62764.58,5
2020-05-24,632.76,586.19,Chicago,USA,Toys,Customer_4890,Large,Artist,33049.06,5
2020-05-25,455.96,2821.44,San Diego,Mexico,Beauty,Customer_4891,Large,Accountant,73397.25,5
2020-05-26,177.27,855.99,Houston,Mexico,Automotive,Customer_4892,Large,Doctor,291968.69,5
2020-05-27,333.11,3062.45,San Diego,Germany,Beauty,Customer_4893,Large,Manager,137611.69,5
2020-05-28,310.02,1469.74,Los Angeles,Germany,Jewelry,Customer_4894,Medium,Salesperson,58048.95,5
2020-05-29,117.05,229.48,Dallas,Germany,Beauty,Customer_4895,Medium,Accountant,86499.54,5
2020-05-30,551.44,2246.49,Los Angeles,Germany,Automotive,Customer_4896,Small,Teacher,71159.54,5
2020-05-31,766.01,3033.55,Chicago,USA,Beauty,Customer_4897,Small,Artist,40406.54,5
2020-06-01,579.71,2771.64,Chicago,Germany,Food & Beverage,Customer_4898,Small,Accountant,62509.43,6
2020-06-02,828.03,15961.54,Phoenix,USA,Food & Beverage,Customer_4899,Large,Entrepreneur,313221.25,6
2020-06-03,136.29,1531.05,Chicago,UK,Home & Garden,Customer_4900,Medium,Lawyer,193084.7,6
2020-06-04,441.26,3281.96,San Diego,Mexico,Electronics,Customer_4901,Medium,Accountant,99890.26,6
2020-06-05,613.32,3912.86,San Jose,UK,Food & Beverage,Customer_4902,Small,Doctor,276397.52,6
2020-06-06,679.24,3586.17,San Antonio,UK,Automotive,Customer_4903,Medium,Salesperson,55982.19,6
2020-06-07,698.83,2441.92,New York,Canada,Beauty,Customer_4904,Medium,Artist,24521.29,6
2020-06-08,731.68,4506.68,Philadelphia,UK,Electronics,Customer_4905,Small,Engineer,146251.37,6
2020-06-09,654.92,1117.09,Los Angeles,UK,Beauty,Customer_4906,Medium,Accountant,80450.83,6
2020-06-10,103.29,132.87,San Diego,Canada,Food & Beverage,Customer_4907,Large,Student,24348.86,6
2020-06-11,698.35,2438.08,San Jose,UK,Food & Beverage,Customer_4908,Medium,Doctor,233261.06,6
2020-06-12,727.53,3565.44,San Diego,Canada,Books,Customer_4909,Large,Doctor,209302.74,6
2020-06-13,993.55,2432.98,San Antonio,USA,Electronics,Customer_4910,Large,Student,18078.86,6
2020-06-14,696.43,3620.47,San Diego,Mexico,Food & Beverage,Customer_4911,Small,Entrepreneur,389814.37,6
2020-06-15,689.96,735.98,New York,Germany,Jewelry,Customer_4912,Small,Engineer,132337.68,6
2020-06-16,519.67,3435.7,San Diego,UK,Automotive,Customer_4913,Small,Lawyer,174005.85,6
2020-06-17,869.24,3274.91,New York,USA,Toys,Customer_4914,Medium,Salesperson,64199.28,6
2020-06-18,996.87,564.29,Chicago,Mexico,Food & Beverage,Customer_4915,Small,Artist,26836.29,6
2020-06-19,781.25,4766.04,Houston,USA,Beauty,Customer_4916,Large,Salesperson,35876.62,6
2020-06-20,616.38,391.14,Chicago,Canada,Automotive,Customer_4917,Small,Engineer,90560.84,6
2020-06-21,88.17,504.95,Los Angeles,USA,Sports,Customer_4918,Large,Salesperson,51759.23,6
2020-06-22,729.47,3168.2,Chicago,UK,Home & Garden,Customer_4919,Large,Student,29304.85,6
2020-06-23,711.48,3936.7,Dallas,UK,Home & Garden,Customer_4920,Medium,Doctor,256724.55,6
2020-06-24,777.81,4227.31,Los Angeles,Germany,Home & Garden,Customer_4921,Large,Salesperson,76194.7,6
2020-06-25,133.31,207.91,Phoenix,Germany,Clothing,Customer_4922,Medium,Manager,137294.25,6
2020-06-26,657.2,1441.72,Chicago,UK,Jewelry,Customer_4923,Medium,Accountant,61715.73,6
2020-06-27,302.77,1959.66,Dallas,USA,Jewelry,Customer_4924,Small,Engineer,148061.1,6
2020-06-28,762.67,7929.41,San Antonio,UK,Food & Beverage,Customer_4925,Medium,Entrepreneur,218768.31,6
2020-06-29,247.97,562.77,San Jose,USA,Automotive,Customer_4926,Large,Manager,83900.33,6
2020-06-30,687.14,3237.71,Chicago,UK,Food & Beverage,Customer_4927,Large,Student,22406.98,6
2020-07-01,302.04,1191.4,Los Angeles,Mexico,Jewelry,Customer_4928,Large,Teacher,74959.92,7
2020-07-02,18.9,9.0,Los Angeles,USA,Automotive,Customer_4929,Large,Student,28309.37,7
2020-07-03,637.02,2738.16,Phoenix,Canada,Beauty,Customer_4930,Large,Entrepreneur,54934.66,7
2020-07-04,122.14,1345.49,Dallas,Canada,Automotive,Customer_4931,Small,Entrepreneur,448833.09,7
2020-07-05,662.7,1041.86,Los Angeles,Germany,Sports,Customer_4932,Small,Manager,105292.95,7
2020-07-06,926.35,4591.65,Los Angeles,Mexico,Home & Garden,Customer_4933,Medium,Accountant,52728.07,7
2020-07-07,969.55,1986.8,San Diego,Canada,Sports,Customer_4934,Large,Engineer,136301.12,7
2020-07-08,243.56,3306.57,Chicago,UK,Electronics,Customer_4935,Large,Lawyer,226857.35,7
2020-07-09,811.16,4399.79,Chicago,Canada,Sports,Customer_4936,Medium,Doctor,219246.22,7
2020-07-10,360.02,637.0,Philadelphia,UK,Toys,Customer_4937,Small,Manager,144676.39,7
2020-07-11,901.45,8789.48,Philadelphia,Mexico,Beauty,Customer_4938,Medium,Entrepreneur,415904.12,7
2020-07-12,789.61,5312.04,Philadelphia,Germany,Beauty,Customer_4939,Large,Teacher,71452.38,7
2020-07-13,83.18,236.18,Phoenix,Canada,Jewelry,Customer_4940,Small,Artist,73406.33,7
2020-07-14,413.07,848.96,Houston,Germany,Books,Customer_4941,Medium,Entrepreneur,298736.35,7
2020-07-15,343.94,2489.29,Dallas,Mexico,Automotive,Customer_4942,Medium,Accountant,117735.3,7
2020-07-16,787.33,5797.88,Houston,USA,Automotive,Customer_4943,Large,Accountant,119730.28,7
2020-07-17,416.18,745.98,New York,Mexico,Beauty,Customer_4944,Large,Entrepreneur,102445.07,7
2020-07-18,687.74,3885.22,San Diego,Mexico,Electronics,Customer_4945,Small,Accountant,109468.06,7
2020-07-19,606.41,5022.92,San Diego,Mexico,Sports,Customer_4946,Large,Manager,134976.89,7
2020-07-20,975.88,7831.76,Chicago,USA,Sports,Customer_4947,Medium,Entrepreneur,224404.85,7
2020-07-21,938.41,9143.33,Dallas,USA,Food & Beverage,Customer_4948,Large,Entrepreneur,325882.54,7
2020-07-22,433.42,1900.77,San Antonio,Mexico,Automotive,Customer_4949,Medium,Engineer,65036.9,7
2020-07-23,726.34,4759.03,San Antonio,USA,Food & Beverage,Customer_4950,Large,Doctor,201292.22,7
2020-07-24,831.17,2919.8,Phoenix,UK,Toys,Customer_4951,Small,Teacher,74835.62,7
2020-07-25,899.9,1112.92,Chicago,Mexico,Home & Garden,Customer_4952,Small,Accountant,64942.31,7
2020-07-26,77.45,84.98,San Jose,Canada,Beauty,Customer_4953,Small,Engineer,98375.09,7
2020-07-27,309.06,1469.33,Phoenix,UK,Clothing,Customer_4954,Large,Lawyer,239711.75,7
2020-07-28,327.03,2322.86,Chicago,Mexico,Toys,Customer_4955,Small,Lawyer,152855.85,7
2020-07-29,440.1,2457.58,Chicago,Canada,Jewelry,Customer_4956,Medium,Salesperson,55085.73,7
2020-07-30,177.57,1087.31,New York,Canada,Toys,Customer_4957,Large,Manager,127269.76,7
2020-07-31,501.24,2119.5,Houston,Germany,Home & Garden,Customer_4958,Small,Manager,137528.86,7
2020-08-01,666.58,1884.05,Dallas,Germany,Books,Customer_4959,Large,Student,24479.87,8
2020-08-02,502.39,1690.93,Philadelphia,Canada,Books,Customer_4960,Large,Teacher,72027.71,8
2020-08-03,669.14,5327.11,Philadelphia,Mexico,Clothing,Customer_4961,Medium,Entrepreneur,253445.99,8
2020-08-04,75.78,365.32,Philadelphia,Mexico,Books,Customer_4962,Large,Accountant,107223.67,8
2020-08-05,877.23,2422.88,Phoenix,Mexico,Home & Garden,Customer_4963,Large,Teacher,61348.83,8
2020-08-06,939.68,1989.26,Los Angeles,Mexico,Jewelry,Customer_4964,Large,Salesperson,53693.64,8
2020-08-07,621.73,2327.07,Phoenix,Canada,Home & Garden,Customer_4965,Medium,Student,24869.26,8
2020-08-08,882.58,2263.88,San Jose,USA,Jewelry,Customer_4966,Small,Engineer,124595.0,8
2020-08-09,140.13,121.15,Chicago,USA,Food & Beverage,Customer_4967,Small,Teacher,62321.96,8
2020-08-10,799.47,4621.83,San Jose,Mexico,Home & Garden,Customer_4968,Large,Engineer,65095.35,8
2020-08-11,127.96,604.38,Los Angeles,Germany,Beauty,Customer_4969,Small,Lawyer,108880.09,8
2020-08-12,413.93,929.8,Houston,Canada,Automotive,Customer_4970,Large,Accountant,69970.84,8
2020-08-13,330.58,1344.04,San Jose,USA,Electronics,Customer_4971,Small,Salesperson,49783.79,8
2020-08-14,589.74,6230.3,Dallas,Canada,Jewelry,Customer_4972,Small,Entrepreneur,353039.36,8
2020-08-15,308.5,543.97,San Antonio,Germany,Electronics,Customer_4973,Medium,Accountant,51284.41,8
2020-08-16,640.94,3035.59,San Jose,Canada,Toys,Customer_4974,Medium,Doctor,251136.36,8
2020-08-17,373.71,557.33,Dallas,Germany,Home & Garden,Customer_4975,Medium,Manager,104494.52,8
2020-08-18,862.18,2149.23,Chicago,Germany,Jewelry,Customer_4976,Small,Salesperson,51701.53,8
2020-08-19,637.55,1991.06,Los Angeles,UK,Toys,Customer_4977,Small,Teacher,61116.39,8
2020-08-20,223.15,145.51,Dallas,Germany,Beauty,Customer_4978,Small,Accountant,65114.79,8
2020-08-21,342.77,454.97,Philadelphia,UK,Jewelry,Customer_4979,Small,Artist,73068.28,8
2020-08-22,848.95,1847.98,San Jose,Germany,Sports,Customer_4980,Medium,Manager,81097.94,8
2020-08-23,392.61,1592.78,Houston,Germany,Automotive,Customer_4981,Medium,Manager,127769.71,8
2020-08-24,540.44,2306.44,Houston,Canada,Clothing,Customer_4982,Small,Artist,70965.34,8
2020-08-25,652.45,552.64,San Jose,UK,Automotive,Customer_4983,Small,Student,24237.66,8
2020-08-26,354.33,1076.96,San Jose,USA,Automotive,Customer_4984,Medium,Student,19384.94,8
2020-08-27,301.04,1303.41,Philadelphia,USA,Clothing,Customer_4985,Small,Artist,45245.61,8
2020-08-28,480.5,2036.72,San Antonio,Canada,Food & Beverage,Customer_4986,Large,Doctor,241338.88,8
